genus	organism_name	Organism Name (Genus, Species)	# assembly_accession	refseq_category	taxid	version_status	assembly_level	release_type	genome_rep	seq_rel_date	ftp_path	Oral Taxon ID	HOMD Sequence ID	Culture Collection Entry Number	Sequencing Status	NCBI Genome Survey Sequence Accession ID	species_taxid	infraspecific_name	Assembly_Level_Score	Refseq_Category_Score	Sequencing_Status_Score	Organism
Prevotella	Prevotella corporis DSM 18810 = JCM 8529	NA	GCA_000430525.1	representative genome	1122981	latest	Scaffold	Major	Full	2013/07/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/430/525/GCA_000430525.1_ASM43052v1	NA	NA	NA	NA	NA	28128	strain=DSM 18810	2	1	0	Prevotella corporis DSM 18810 = JCM 8529
Prevotella	Prevotella dentalis DSM 3688	Prevotella dentalis	GCA_000220215.1	representative genome	908937	latest	Scaffold	Major	Full	2011/07/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/215/GCA_000220215.1_ASM22021v1	583	SEQF2022	DSM 3688	High Coverage	AFPW00000000	52227	strain=DSM 3688	2	1	2	Prevotella dentalis
Prevotella	Prevotella dentasini JCM 15908	NA	GCA_000614065.1	representative genome	1236509	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/614/065/GCA_000614065.1_ASM61406v1	NA	NA	NA	NA	NA	589537	strain=JCM 15908	1	1	0	Prevotella dentasini JCM 15908
Prevotella	Prevotella denticola F0289	Prevotella denticola	GCA_000193395.1	representative genome	767031	latest	Complete Genome	Major	Full	2011/03/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/193/395/GCA_000193395.1_ASM19339v1	291	SEQF1677	F0289	Complete	CP002589	28129	strain=F0289	4	1	3	Prevotella denticola
Prevotella	Prevotella disiens JCM 6334 = ATCC 29426	NA	GCA_000613345.1	representative genome	1235811	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/613/345/GCA_000613345.1_ASM61334v1	NA	NA	NA	NA	NA	28130	strain=JCM 6334	1	1	0	Prevotella disiens JCM 6334 = ATCC 29426
Prevotella	Prevotella enoeca	Prevotella enoeca	GCA_001444445.1	representative genome	76123	latest	Complete Genome	Major	Full	2015/11/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/444/445/GCA_001444445.1_ASM144444v1	600	SEQF2792	F0113	Complete	CP013195	76123	strain=F0113	4	1	3	Prevotella enoeca
Prevotella	Prevotella falsenii DSM 22864 = JCM 15124	NA	GCA_000613945.1	representative genome	1122983	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/613/945/GCA_000613945.1_ASM61394v1	NA	NA	NA	NA	NA	515414	strain=JCM 15124	1	1	0	Prevotella falsenii DSM 22864 = JCM 15124
Prevotella	Prevotella fusca JCM 17724	Prevotella fusca	GCA_001262015.1	representative genome	1236517	latest	Complete Genome	Major	Full	2015/08/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/262/015/GCA_001262015.1_ASM126201v1	782	SEQF2678	JCM 17724	High Coverage	BAKO00000000	589436	strain=W1435	4	1	2	Prevotella fusca
Prevotella	Prevotella histicola JCM 15637 = DNF00424	Prevotella histicola	GCA_000613925.1	representative genome	1236504	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/613/925/GCA_000613925.1_ASM61392v1	298	SEQF2679	JCM 15637 = DNF00424	High Coverage	BAJX00000000	470565	strain=JCM 15637	1	1	2	Prevotella histicola
Prevotella	Prevotella ihumii	NA	GCA_900155655.1	representative genome	1917878	latest	Scaffold	Major	Full	2017/02/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/155/655/GCA_900155655.1_Prevotella_ihuae	NA	NA	NA	NA	NA	1917878	strain=Marseille-P3385	2	1	0	Prevotella ihumii
Prevotella	Prevotella intermedia ATCC 25611 = DSM 20706	Prevotella intermedia	GCA_001953955.1	representative genome	1122984	latest	Complete Genome	Major	Full	2017/01/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/953/955/GCA_001953955.1_ASM195395v1	643	SEQF2554	ATCC 25611 = DSM 20706	High Coverage	AUTZ00000000	28131	strain=ATCC 25611	4	1	2	Prevotella intermedia
Prevotella	Prevotella jejuni	NA	GCA_002849795.1	na	1177574	latest	Complete Genome	Major	Full	2018/01/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/849/795/GCA_002849795.1_ASM284979v1	NA	NA	NA	NA	NA	1177574	strain=CD3:33	4	0	0	Prevotella jejuni
Prevotella	Prevotella lascolaii	NA	GCA_900079775.1	na	1776379	latest	Scaffold	Major	Full	2016/04/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/079/775/GCA_900079775.1_PRJEB13540	NA	NA	NA	NA	NA	1776379	strain=KHD1	2	0	0	Prevotella lascolaii
Prevotella	Prevotella loescheii DSM 19665 = JCM 12249 = ATCC 15930	Prevotella loescheii	GCA_000378085.1	representative genome	1122985	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/378/085/GCA_000378085.1_ASM37808v1	658	SEQF2461	DSM 19665 = JCM 12249 = ATCC 15930	High Coverage	ARJO00000000	840	strain=DSM 19665	2	1	2	Prevotella loescheii
Prevotella	Prevotella maculosa DSM 19339 = JCM 15638	Prevotella maculosa	GCA_000382385.1	representative genome	1122986	latest	Scaffold	Major	Full	2013/04/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/382/385/GCA_000382385.1_ASM38238v1	289	SEQF2508	DSM 19339	High Coverage	ARNR00000000	439703	strain=DSM 19339	2	1	2	Prevotella maculosa
Prevotella	Prevotella marshii DSM 16973 = JCM 13450	Prevotella marshii	GCA_000146675.1	representative genome	862515	latest	Scaffold	Major	Full	2010/09/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/675/GCA_000146675.1_ASM14667v1	665	SEQF1915	DSM 16973	High Coverage	AEEI00000000	189722	strain=DSM 16973	2	1	2	Prevotella marshii
Prevotella	Prevotella melaninogenica	NA	GCA_003609775.1	na	28132	latest	Complete Genome	Major	Full	2017/09/01	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/609/775/GCA_003609775.1_ASM360977v1	NA	NA	NA	NA	NA	28132	strain=GAI 07411	4	0	0	Prevotella melaninogenica
Prevotella	Prevotella micans DSM 21469 = JCM 16134	Prevotella micans	GCA_000614105.1	representative genome	1122987	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/614/105/GCA_000614105.1_ASM61410v1	378	SEQF2509	DSM 21469	High Coverage	AREK00000000	189723	strain=JCM 16134	1	1	2	Prevotella micans
Prevotella	Prevotella multiformis DSM 16608	Prevotella multiformis	GCA_000191065.1	representative genome	888743	latest	Scaffold	Major	Full	2011/03/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/191/065/GCA_000191065.1_ASM19106v1	685	SEQF1986	DSM 16608	High Coverage	AEWX00000000	282402	strain=DSM 16608	2	1	2	Prevotella multiformis
Prevotella	Prevotella multisaccharivorax DSM 17128	Prevotella multisaccharivorax	GCA_000218235.1	representative genome	688246	latest	Scaffold	Major	Full	2011/06/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/218/235/GCA_000218235.1_ASM21823v1	794	SEQF1987	DSM 17128	High Coverage	AFJE00000000	310514	strain=DSM 17128	2	1	2	Prevotella multisaccharivorax
Prevotella	Prevotella sp. oral taxon 299 str. F0039	Prevotella nanceiensis	GCA_000163055.2	na	575614	latest	Complete Genome	Major	Full	2013/08/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/163/055/GCA_000163055.2_ASM16305v2	299	SEQF1452	F0039	High Coverage	ACWZ00000000	652716	strain=F0039	4	0	2	Prevotella nanceiensis
Prevotella	Prevotella nanceiensis DSM 19126 = JCM 15639	NA	GCA_000379965.1	representative genome	1122988	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/379/965/GCA_000379965.1_ASM37996v1	NA	NA	NA	NA	NA	425941	strain=DSM 19126	2	1	0	Prevotella nanceiensis DSM 19126 = JCM 15639
Prevotella	Prevotella nigrescens ATCC 33563	Prevotella nigrescens	GCA_000220235.1	representative genome	997352	latest	Scaffold	Major	Full	2011/07/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/235/GCA_000220235.1_ASM22023v1	693	SEQF1893	ATCC 33563	High Coverage	AFPX00000000	28133	strain=ATCC 33563	2	1	2	Prevotella nigrescens
Prevotella	Prevotella oralis ATCC 33269	Prevotella oralis	GCA_000185145.2	representative genome	873533	latest	Scaffold	Major	Full	2011/02/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/145/GCA_000185145.2_ASM18514v2	705	SEQF1988	ATCC 33269	High Coverage	AEPE00000000	28134	strain=ATCC 33269	2	1	2	Prevotella oralis
Prevotella	Prevotella oris DSM 18711 = JCM 12252	Prevotella oris	GCA_000613505.1	representative genome	1122989	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/613/505/GCA_000613505.1_ASM61350v1	311	SEQF2510	DSM 18711	High Coverage	ARIU00000000	28135	strain=JCM 12252	1	1	2	Prevotella oris
Prevotella	Prevotella oryzae DSM 17970	NA	GCA_000585355.1	representative genome	915438	latest	Scaffold	Major	Full	2014/03/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/585/355/GCA_000585355.1_ASM58535v1	NA	NA	NA	NA	NA	185293	strain=DSM 17970	2	1	0	Prevotella oryzae DSM 17970
Prevotella	Prevotella oulorum JCM 14966	Prevotella oulorum	GCA_000613785.1	representative genome	1236497	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/613/785/GCA_000613785.1_ASM61378v1	288	SEQF2684	JCM 14966	High Coverage	BAJQ00000000	28136	strain=JCM 14966	1	1	2	Prevotella oulorum
Prevotella	Prevotella pallens ATCC 700821	Prevotella pallens	GCA_000220255.1	representative genome	997353	latest	Scaffold	Major	Full	2011/07/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/220/255/GCA_000220255.1_ASM22025v1	714	SEQF1989	ATCC 700821	High Coverage	AFPY00000000	60133	strain=ATCC 700821	2	1	2	Prevotella pallens
Prevotella	Prevotella paludivivens DSM 17968 = JCM 13650	NA	GCA_000373185.1	representative genome	1122990	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/373/185/GCA_000373185.1_ASM37318v1	NA	NA	NA	NA	NA	185294	strain=DSM 17968	2	1	0	Prevotella paludivivens DSM 17968 = JCM 13650
Prevotella	Prevotella phocaeensis	NA	GCA_900065875.1	na	1776388	latest	Scaffold	Major	Full	2016/02/19	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/065/875/GCA_900065875.1_PRJEB126981	NA	NA	NA	NA	NA	1776388	strain=SN19	2	0	0	Prevotella phocaeensis
Prevotella	Prevotella pleuritidis F0068	Prevotella pleuritidis	GCA_000468135.1	na	1081904	latest	Contig	Major	Full	2013/09/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/468/135/GCA_000468135.1_PpleuF0068v1.0	303	SEQF1935	F0068	High Coverage	AWET00000000	407975	strain=F0068	1	0	2	Prevotella pleuritidis
Prevotella	Prevotella ruminicola 23	NA	GCA_000025925.1	representative genome	264731	latest	Complete Genome	Major	Full	2010/04/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/025/925/GCA_000025925.1_ASM2592v1	NA	NA	NA	NA	NA	839	strain=Bryant 23	4	1	0	Prevotella ruminicola 23
Prevotella	Prevotella saccharolytica JCM 17484	Prevotella saccharolytica	GCA_000614205.1	representative genome	1236516	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/614/205/GCA_000614205.1_ASM61420v1	781	SEQF2685	JCM 17484	High Coverage	BAKN00000000	633701	strain=JCM 17484	1	1	2	Prevotella saccharolytica
Prevotella	Prevotella salivae DSM 15606	Prevotella salivae	GCA_000185845.1	representative genome	888832	latest	Scaffold	Major	Full	2011/01/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/185/845/GCA_000185845.1_ASM18584v1	307	SEQF2149	DSM 15606	High Coverage	AEQO00000000	228604	strain=DSM 15606	2	1	2	Prevotella salivae
Prevotella	Prevotella scopos JCM 17725	Prevotella scopos	GCA_001683355.1	representative genome	1236518	latest	Chromosome	Major	Full	2016/07/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/683/355/GCA_001683355.1_ASM168335v1	885	SEQF2922	w2052	High Coverage	CP016204.1,CP016205.1,CP016206.1	589437	strain=W2052	3	1	2	Prevotella scopos
Prevotella	Prevotella shahii DSM 15611 = JCM 12083	NA	GCA_000613445.1	representative genome	1122991	latest	Contig	Major	Full	2014/03/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/613/445/GCA_000613445.1_ASM61344v1	NA	NA	NA	NA	NA	228603	strain=JCM 12083	1	1	0	Prevotella shahii DSM 15611 = JCM 12083
Prevotella	Prevotella sp.	NA	GCA_003483565.1	na	59823	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/483/565/GCA_003483565.1_ASM348356v1	NA	NA	NA	NA	NA	59823		2	0	0	Prevotella sp.
Prevotella	Prevotella sp. 10(H)	NA	GCA_000711235.1	na	1158294	latest	Contig	Major	Full	2014/06/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/711/235/GCA_000711235.1_ASM71123v1	NA	NA	NA	NA	NA	1158294	strain=10(H)	1	0	0	Prevotella sp. 10(H)
Prevotella	Prevotella sp. 109	NA	GCA_001275135.1	na	1676614	latest	Contig	Major	Full	2015/08/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/275/135/GCA_001275135.1_ASM127513v1	NA	NA	NA	NA	NA	1676614	strain=109	1	0	0	Prevotella sp. 109
Prevotella	Prevotella sp. 885	NA	GCA_002265625.1	na	2022527	latest	Contig	Major	Full	2017/08/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/265/625/GCA_002265625.1_ASM226562v1	NA	NA	NA	NA	NA	2022527	strain=885	1	0	0	Prevotella sp. 885
Prevotella	Prevotella sp. AG:487_50_53	NA	GCA_001915685.1	na	1897014	latest	Scaffold	Major	Full	2016/12/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/915/685/GCA_001915685.1_ASM191568v1	NA	NA	NA	NA	NA	1897014		2	0	0	Prevotella sp. AG:487_50_53
Prevotella	Prevotella sp. AGR2160	NA	GCA_000424185.1	na	1280674	latest	Scaffold	Major	Full	2013/07/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/424/185/GCA_000424185.1_ASM42418v1	NA	NA	NA	NA	NA	1280674	strain=AGR2160	2	0	0	Prevotella sp. AGR2160
Prevotella	Prevotella sp. AM23-5	NA	GCA_003473645.1	na	2292054	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/473/645/GCA_003473645.1_ASM347364v1	NA	NA	NA	NA	NA	2292054	strain=AM23-5	2	0	0	Prevotella sp. AM23-5
Prevotella	Prevotella sp. AM34-19LB	NA	GCA_003468525.1	na	2292364	latest	Contig	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/468/525/GCA_003468525.1_ASM346852v1	NA	NA	NA	NA	NA	2292364	strain=AM34-19LB	1	0	0	Prevotella sp. AM34-19LB
Prevotella	Prevotella sp. AM42-24	NA	GCA_003461825.1	na	2293125	latest	Scaffold	Major	Full	2018/08/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/461/825/GCA_003461825.1_ASM346182v1	NA	NA	NA	NA	NA	2293125	strain=AM42-24	2	0	0	Prevotella sp. AM42-24
Prevotella	Prevotella sp. BP1-145	NA	GCA_900104295.1	na	645273	latest	Contig	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/104/295/GCA_900104295.1_IMG-taxon_2623620512_annotated_assembly	NA	NA	NA	NA	NA	645273	strain=BP1-145	1	0	0	Prevotella sp. BP1-145
Prevotella	Prevotella sp. BP1-148	NA	GCA_900100635.1	na	645274	latest	Scaffold	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/100/635/GCA_900100635.1_IMG-taxon_2623620508_annotated_assembly	NA	NA	NA	NA	NA	645274	strain=BP1-148	2	0	0	Prevotella sp. BP1-148
Prevotella	Prevotella sp. BV3P1	NA	GCA_000479005.1	na	1111130	latest	Contig	Major	Full	2013/10/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/479/005/GCA_000479005.1_PspBV3P1v1.0	NA	NA	NA	NA	NA	1111130	strain=BV3P1	1	0	0	Prevotella sp. BV3P1
Prevotella	Prevotella sp. C561	NA	GCA_000224595.1	na	563031	latest	Scaffold	Major	Full	2011/09/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/224/595/GCA_000224595.1_Prevotella_sp_C561_V1	NA	NA	NA	NA	NA	563031	strain=C561	2	0	0	Prevotella sp. C561
Prevotella	Prevotella sp. DNF00663	NA	GCA_001553265.1	na	1384078	latest	Scaffold	Major	Full	2016/02/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/553/265/GCA_001553265.1_ASM155326v1	NA	NA	NA	NA	NA	1384078	strain=DNF00663	2	0	0	Prevotella sp. DNF00663
Prevotella	Prevotella sp. F0091	NA	GCA_000467895.1	na	1227276	latest	Scaffold	Major	Full	2013/09/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/467/895/GCA_000467895.1_ASM46789v1	NA	NA	NA	NA	NA	1227276	strain=F0091	2	0	0	Prevotella sp. F0091
Prevotella	Prevotella sp. FD3004	NA	GCA_000746155.1	na	1408309	latest	Scaffold	Major	Full	2014/08/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/746/155/GCA_000746155.1_ASM74615v1	NA	NA	NA	NA	NA	1408309	strain=FD3004	2	0	0	Prevotella sp. FD3004
Prevotella	Prevotella sp. HJM029	NA	GCA_000599605.1	na	1433844	latest	Scaffold	Major	Full	2014/03/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/599/605/GCA_000599605.1_HJM029	NA	NA	NA	NA	NA	1433844	strain=HJM029	2	0	0	Prevotella sp. HJM029
Prevotella	Prevotella sp. oral taxon 306 str. F0472	Prevotella sp. HMT 306	GCA_000257925.1	na	1095752	latest	Contig	Major	Full	2012/04/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/257/925/GCA_000257925.1_PspF0472v1.0	306	SEQF1887	F0472	High Coverage	AJIN00000000	712461	strain=F0472	1	0	2	Prevotella sp. HMT 306
Prevotella	Prevotella sp. oral taxon 317 str. F0108	Prevotella sp. HMT 317	GCA_000162415.1	na	575615	latest	Scaffold	Major	Full	2010/02/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/162/415/GCA_000162415.1_ASM16241v1	317	SEQF1477	F0108	High Coverage	ACQH00000000	652721	strain=F0108	2	0	2	Prevotella sp. HMT 317
Prevotella	Prevotella sp. oral taxon 472 str. F0295	Prevotella sp. HMT 472	GCA_000163495.1	na	619693	latest	Scaffold	Major	Full	2009/10/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/163/495/GCA_000163495.1_ASM16349v1	472	SEQF1617	F0295	High Coverage	ACZS00000000	655809	strain=F0295	2	0	2	Prevotella sp. HMT 472
Prevotella	Prevotella sp. HUN102	NA	GCA_000688375.1	na	1392486	latest	Contig	Major	Full	2014/04/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/688/375/GCA_000688375.1_ASM68837v1	NA	NA	NA	NA	NA	1392486	strain=HUN102	1	0	0	Prevotella sp. HUN102
Prevotella	Prevotella sp. ICM33	NA	GCA_000517825.1	na	1161412	latest	Contig	Major	Full	2014/01/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/517/825/GCA_000517825.1_PspICM33v1.0	NA	NA	NA	NA	NA	1161412	strain=ICM33	1	0	0	Prevotella sp. ICM33
Prevotella	Prevotella sp. kh1p2	NA	GCA_900111525.1	na	1761883	latest	Scaffold	Major	Full	2016/10/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/111/525/GCA_900111525.1_IMG-taxon_2606217815_annotated_assembly	NA	NA	NA	NA	NA	1761883	strain=KH1P2	2	0	0	Prevotella sp. kh1p2
Prevotella	Prevotella sp. KH2C16	NA	GCA_900113305.1	na	1855325	latest	Scaffold	Major	Full	2016/11/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/113/305/GCA_900113305.1_IMG-taxon_2651870360_annotated_assembly	NA	NA	NA	NA	NA	1855325	strain=KH2C16	2	0	0	Prevotella sp. KH2C16
Prevotella	Prevotella sp. khp1	NA	GCA_900102205.1	na	1761884	latest	Contig	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/102/205/GCA_900102205.1_IMG-taxon_2606217814_annotated_assembly	NA	NA	NA	NA	NA	1761884	strain=KHP1	1	0	0	Prevotella sp. khp1
Prevotella	Prevotella sp. khp7	NA	GCA_900109055.1	na	1761885	latest	Scaffold	Major	Full	2016/10/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/109/055/GCA_900109055.1_IMG-taxon_2606217765_annotated_assembly	NA	NA	NA	NA	NA	1761885	strain=KHP7	2	0	0	Prevotella sp. khp7
Prevotella	Prevotella sp. lc2012	NA	GCA_900107065.1	na	1761886	latest	Scaffold	Major	Full	2016/10/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/107/065/GCA_900107065.1_IMG-taxon_2606217810_annotated_assembly	NA	NA	NA	NA	NA	1761886	strain=LC2012	2	0	0	Prevotella sp. lc2012
Prevotella	Prevotella sp. MA2016	NA	GCA_000619825.1	na	1408310	latest	Scaffold	Major	Full	2014/04/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/619/825/GCA_000619825.1_ASM61982v1	NA	NA	NA	NA	NA	1408310	strain=MA2016	2	0	0	Prevotella sp. MA2016
Prevotella	Prevotella sp. Marseille-P4119	NA	GCA_900290275.1	na	2079531	latest	Scaffold	Major	Full	2018/02/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/290/275/GCA_900290275.1_PRJEB24605	NA	NA	NA	NA	NA	2079531	strain=Marseille-P4119	2	0	0	Prevotella sp. Marseille-P4119
Prevotella	Prevotella sp. MGM1	NA	GCA_002933775.1	na	2033405	latest	Contig	Major	Full	2018/02/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/933/775/GCA_002933775.1_ASM293377v1	NA	NA	NA	NA	NA	2033405	strain=MGM1	1	0	0	Prevotella sp. MGM1
Prevotella	Prevotella sp. MGM2	NA	GCA_002933955.1	na	2033406	latest	Contig	Major	Full	2018/02/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/933/955/GCA_002933955.1_ASM293395v1	NA	NA	NA	NA	NA	2033406	strain=MGM2	1	0	0	Prevotella sp. MGM2
Prevotella	Prevotella sp. MSX73	NA	GCA_000287635.1	na	1032506	latest	Contig	Major	Full	2012/08/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/287/635/GCA_000287635.1_PspMSX73v1.0	NA	NA	NA	NA	NA	1032506	strain=MSX73	1	0	0	Prevotella sp. MSX73
Prevotella	Prevotella sp. ne3005	NA	GCA_900110085.1	na	1761887	latest	Scaffold	Major	Full	2016/10/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/110/085/GCA_900110085.1_IMG-taxon_2623620457_annotated_assembly	NA	NA	NA	NA	NA	1761887	strain=NE3005	2	0	0	Prevotella sp. ne3005
Prevotella	Prevotella sp. oral taxon 313	NA	GCA_003043935.1	na	652722	latest	Contig	Major	Full	2018/04/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/043/935/GCA_003043935.1_ASM304393v1	NA	NA	NA	NA	NA	652722	strain=F0648	1	0	0	Prevotella sp. oral taxon 313
Prevotella	Prevotella sp. oral taxon 376	NA	GCA_003043945.1	na	712466	latest	Contig	Major	Full	2018/04/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/043/945/GCA_003043945.1_ASM304394v1	NA	NA	NA	NA	NA	712466	strain=F0043	1	0	0	Prevotella sp. oral taxon 376
Prevotella	Prevotella sp. oral taxon 820	NA	GCA_003043925.1	na	2081962	latest	Contig	Major	Full	2018/04/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/043/925/GCA_003043925.1_ASM304392v1	NA	NA	NA	NA	NA	2081962	strain=W6195	1	0	0	Prevotella sp. oral taxon 820
Prevotella	Prevotella sp. P2-180	NA	GCA_002251435.1	na	2024224	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/435/GCA_002251435.1_ASM225143v1	NA	NA	NA	NA	NA	2024224	strain=P2-180	1	0	0	Prevotella sp. P2-180
Prevotella	Prevotella sp. P3-120	NA	GCA_002251535.1	na	2024220	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/535/GCA_002251535.1_ASM225153v1	NA	NA	NA	NA	NA	2024220	strain=P3-120	1	0	0	Prevotella sp. P3-120
Prevotella	Prevotella sp. P3-122	NA	GCA_002251365.1	na	2024223	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/365/GCA_002251365.1_ASM225136v1	NA	NA	NA	NA	NA	2024223	strain=P3-122	1	0	0	Prevotella sp. P3-122
Prevotella	Prevotella sp. P3-92	NA	GCA_002251205.1	na	2024221	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/205/GCA_002251205.1_ASM225120v1	NA	NA	NA	NA	NA	2024221	strain=P3-92	1	0	0	Prevotella sp. P3-92
Prevotella	Prevotella sp. P4-119	NA	GCA_002251345.1	na	2024218	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/345/GCA_002251345.1_ASM225134v1	NA	NA	NA	NA	NA	2024218	strain=P4-119	1	0	0	Prevotella sp. P4-119
Prevotella	Prevotella sp. P4-51	NA	GCA_002251455.1	na	2024228	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/455/GCA_002251455.1_ASM225145v1	NA	NA	NA	NA	NA	2024228	strain=P4-51	1	0	0	Prevotella sp. P4-51
